time_ms,roll_deg,pitch_deg,yaw_deg,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g
12622,4.95,-2.77,0.78,-1.148,1.036,0.000,0.0508,0.0888,1.0145
12642,4.93,-2.76,0.78,-1.018,0.242,0.000,0.0490,0.0872,1.0142
12662,4.91,-2.77,0.78,-0.621,-0.484,0.000,0.0475,0.0854,1.0137
12682,4.91,-2.78,0.78,0.000,-0.774,0.000,0.0467,0.0844,1.0142
12702,4.90,-2.78,0.77,0.257,-0.636,-0.340,0.0472,0.0834,1.0139
12722,4.90,-2.79,0.77,0.287,-0.293,0.000,0.0480,0.0839,1.0142
12742,4.91,-2.78,0.77,0.661,0.000,0.000,0.0489,0.0843,1.0134
12762,4.91,-2.77,0.77,0.394,0.639,0.000,0.0489,0.0848,1.0140
12782,4.91,-2.76,0.77,0.000,0.471,0.000,0.0479,0.0847,1.0139
12802,4.89,-2.75,0.77,-0.469,0.272,0.000,0.0466,0.0849,1.0155
12822,4.88,-2.74,0.78,-0.598,0.000,0.476,0.0470,0.0842,1.0160
12842,4.85,-2.75,0.83,-0.759,-0.476,2.461,0.0492,0.0807,1.0182
12862,4.84,-2.77,0.91,0.000,-0.338,3.896,0.0541,0.0827,1.0207
12882,4.83,-2.78,0.97,0.000,0.000,3.041,0.0524,0.0820,1.0150
12902,4.83,-2.77,0.98,0.249,0.287,0.347,0.0505,0.0840,1.0178
12922,4.84,-2.75,0.98,0.646,0.944,0.000,0.0483,0.0847,1.0158
12942,4.84,-2.74,0.98,0.432,0.623,0.000,0.0473,0.0840,1.0160
12962,4.84,-2.73,0.99,0.356,0.433,0.553,0.0477,0.0823,1.0188
12982,4.83,-2.73,0.99,0.000,-0.216,0.347,0.0477,0.0820,1.0196
13002,4.81,-2.73,0.99,-0.812,-0.300,0.000,0.0470,0.0819,1.0205
13022,4.79,-2.73,0.99,-0.606,-0.445,0.000,0.0462,0.0819,1.0195
13042,4.77,-2.73,0.98,-0.385,-0.201,-0.516,0.0465,0.0820,1.0172
13062,4.76,-2.73,0.98,0.000,0.000,-0.226,0.0471,0.0814,1.0164
13082,4.76,-2.72,0.98,0.000,0.249,0.000,0.0477,0.0811,1.0149
13102,4.76,-2.72,0.98,0.486,0.287,0.000,0.0483,0.0804,1.0155
13122,4.75,-2.71,0.98,0.333,0.249,0.000,0.0479,0.0811,1.0160
13142,4.76,-2.71,0.98,0.287,0.000,0.000,0.0472,0.0824,1.0157
13162,4.75,-2.71,0.98,0.000,-0.522,0.000,0.0458,0.0839,1.0164
13182,4.74,-2.72,0.98,-0.453,-0.491,0.000,0.0460,0.0840,1.0167
13202,4.73,-2.72,0.98,-0.423,0.000,0.000,0.0483,0.0833,1.0168
13222,4.72,-2.72,0.98,-0.491,0.000,0.000,0.0483,0.0827,1.0165
13242,4.72,-2.71,0.99,0.000,0.463,0.484,0.0496,0.0817,1.0152
13262,4.71,-2.71,0.99,0.000,0.448,0.000,0.0503,0.0815,1.0153
13282,4.70,-2.71,0.99,0.000,0.000,0.000,0.0495,0.0803,1.0149
13302,4.72,-2.71,0.98,0.982,0.000,-0.447,0.0484,0.0817,1.0144
13322,4.73,-2.71,0.95,0.684,-0.254,-1.676,0.0456,0.0839,1.0148
13342,4.73,-2.71,0.94,-0.232,-0.461,-0.325,0.0446,0.0851,1.0142
13362,4.73,-2.72,0.93,-0.423,-0.804,-0.623,0.0445,0.0854,1.0148
13382,4.72,-2.71,0.94,-0.278,0.000,0.599,0.0462,0.0852,1.0145
13402,4.72,-2.71,0.93,-0.537,0.000,-0.340,0.0470,0.0850,1.0149
13422,4.70,-2.70,0.91,-0.698,0.280,-1.348,0.0455,0.0835,1.0165
13442,4.70,-2.68,0.90,0.000,0.539,-0.524,0.0459,0.0822,1.0157
13462,4.70,-2.68,0.90,0.371,0.000,0.000,0.0483,0.0806,1.0163
13482,4.69,-2.69,0.90,0.000,-0.262,0.000,0.0491,0.0813,1.0170
13502,4.70,-2.71,0.90,0.364,-0.514,0.000,0.0499,0.0834,1.0165
13522,4.70,-2.72,0.89,0.000,-0.522,-0.279,0.0493,0.0845,1.0168
13542,4.71,-2.72,0.89,0.000,-0.308,0.000,0.0486,0.0849,1.0164
13562,4.71,-2.72,0.89,0.000,0.000,0.000,0.0485,0.0843,1.0163
13582,4.70,-2.71,0.89,-0.377,0.478,0.000,0.0481,0.0834,1.0169
13602,4.70,-2.71,0.89,0.000,0.272,0.225,0.0479,0.0828,1.0168
13622,4.69,-2.71,0.89,0.000,0.000,-0.447,0.0482,0.0823,1.0164
13642,4.69,-2.71,0.87,0.000,0.000,-0.653,0.0476,0.0827,1.0174
13662,4.68,-2.71,0.81,-0.217,-0.529,-3.363,0.0442,0.0815,1.0177
13682,4.68,-2.71,0.81,0.000,-0.659,0.316,0.0456,0.0819,1.0150
13702,4.68,-2.72,0.76,0.000,-0.835,-2.386,0.0441,0.0841,1.0173
13722,4.69,-2.72,0.77,0.000,-0.514,0.370,0.0443,0.0853,1.0143
13742,4.69,-2.71,0.76,0.000,0.000,-0.478,0.0446,0.0859,1.0146
13762,4.70,-2.69,0.76,0.000,0.684,0.000,0.0459,0.0854,1.0156
13782,4.70,-2.68,0.76,0.000,0.471,0.000,0.0472,0.0841,1.0141
13802,4.70,-2.67,0.75,0.000,0.692,-0.646,0.0481,0.0837,1.0154
13822,4.69,-2.66,0.73,-0.247,0.448,-0.890,0.0476,0.0833,1.0169
13842,4.68,-2.67,0.72,-0.392,-0.369,-0.684,0.0458,0.0810,1.0176
13862,4.67,-2.67,0.70,0.234,-0.789,-0.821,0.0446,0.0777,1.0165
13882,4.67,-2.68,0.69,0.409,-0.392,-0.600,0.0466,0.0796,1.0163
13902,4.67,-2.69,0.68,0.000,-0.606,-0.317,0.0460,0.0803,1.0172
13922,4.66,-2.69,0.67,0.000,0.000,-0.524,0.0475,0.0791,1.0172
13942,4.67,-2.69,0.67,0.791,0.000,-0.325,0.0480,0.0791,1.0161
13962,4.66,-2.68,0.67,0.000,0.440,0.000,0.0486,0.0803,1.0155
13982,4.64,-2.65,0.63,-0.904,1.142,-1.661,0.0436,0.0823,1.0165
14002,4.60,-2.61,0.66,-1.545,1.616,1.545,0.0436,0.0786,1.0189
14022,4.58,-2.52,0.59,-0.965,3.662,-3.638,0.0398,0.0828,1.0264
14042,4.59,-2.42,0.56,0.432,4.509,-1.554,0.0388,0.0799,1.0183
14062,4.62,-2.29,0.57,1.860,6.891,0.408,0.0447,0.0813,1.0199
14082,4.68,-2.10,0.56,2.509,9.738,-0.295,0.0381,0.0867,1.0187
14102,4.75,-1.90,0.61,3.661,11.776,2.614,0.0468,0.0847,1.0145
14122,4.86,-1.61,0.69,5.302,14.997,3.721,0.0365,0.0848,1.0137
14142,4.98,-1.32,0.76,6.745,16.478,3.728,0.0401,0.0836,1.0120
14162,5.16,-0.99,0.84,8.844,18.807,3.629,0.0370,0.0907,1.0097
14182,5.40,-0.63,0.87,12.677,20.242,1.644,0.0272,0.0924,1.0071
14202,5.59,-0.22,0.79,9.715,22.463,-4.088,0.0210,0.0930,1.0052
14222,5.85,0.30,0.84,14.371,26.226,2.866,-0.0037,0.0925,1.0024
14242,6.15,0.78,0.92,15.829,26.593,3.728,0.0081,0.1021,1.0042
14262,6.48,1.35,0.94,18.051,32.036,1.186,0.0076,0.0981,1.0050
14282,6.82,1.98,1.00,20.364,35.120,2.942,-0.0065,0.0931,1.0073
14302,7.17,2.62,1.06,22.142,38.188,3.118,0.0078,0.0876,1.0092
14322,7.60,3.42,1.14,25.799,45.318,3.660,-0.0141,0.0983,1.0075
14342,8.03,4.24,1.26,26.921,48.562,6.240,-0.0103,0.0951,1.0042
14362,8.55,5.19,1.33,31.753,55.944,3.209,-0.0208,0.1009,1.0050
14382,9.16,6.23,1.28,34.173,60.486,-2.142,-0.0372,0.1315,1.0036
14402,9.75,7.35,1.33,34.906,67.142,2.492,-0.0372,0.1233,1.0008
14422,10.39,8.55,1.49,37.730,71.799,7.736,-0.0480,0.1344,0.9963
14442,11.02,9.82,1.62,36.272,75.761,6.652,-0.0693,0.1526,0.9954
14462,11.58,11.14,1.77,32.364,78.547,7.644,-0.0910,0.1656,0.9879
14482,12.05,12.48,2.06,26.127,79.738,14.270,-0.1124,0.1877,0.9833
14502,12.40,13.80,2.35,20.112,78.616,14.301,-0.1365,0.1940,0.9929
14522,12.73,15.05,2.72,18.318,76.356,18.797,-0.1507,0.2118,0.9931
14542,12.99,16.35,3.15,13.035,77.326,21.240,-0.1879,0.2242,0.9852
14562,13.18,17.62,3.68,10.409,76.028,26.721,-0.2052,0.2226,0.9840
14582,13.41,19.00,4.38,11.638,80.043,34.866,-0.2418,0.2270,0.9608
14602,13.67,20.13,4.95,12.241,73.066,28.507,-0.2152,0.2478,0.9797
14622,13.98,21.52,5.21,14.211,80.967,13.049,-0.2872,0.2508,0.9608
14642,14.24,22.69,5.97,12.188,74.371,37.904,-0.2657,0.2448,0.9480
14662,14.53,24.02,6.30,12.241,80.318,16.767,-0.3067,0.2691,0.9516
14682,14.70,25.28,6.72,5.402,76.761,20.812,-0.3291,0.2712,0.9349
14702,14.94,26.58,7.23,4.142,78.807,25.469,-0.3373,0.2999,0.8841
14722,15.02,27.79,7.82,-5.369,74.295,29.492,-0.3648,0.3119,0.8821
14742,15.05,28.98,8.21,-6.995,71.326,19.599,-0.3964,0.3026,0.8717
14762,15.04,30.06,8.90,-9.339,64.303,34.751,-0.4207,0.2958,0.8461
14782,15.03,31.01,9.64,-9.385,57.104,36.858,-0.4498,0.2975,0.8510
14802,14.99,31.72,10.09,-9.774,44.990,22.278,-0.4535,0.2845,0.8406
14822,15.03,32.30,10.37,-6.552,35.440,14.011,-0.4855,0.2852,0.8232
14842,15.02,32.71,10.84,-7.148,25.654,23.545,-0.5002,0.2697,0.8141
14862,15.04,32.90,11.39,-6.835,14.585,27.660,-0.5031,0.2759,0.8125
14882,14.98,32.96,11.91,-13.713,6.952,26.087,-0.5186,0.2934,0.8055
14902,14.82,32.96,12.45,-20.720,3.891,26.705,-0.5223,0.3094,0.8087
14922,14.55,32.96,12.80,-28.446,2.463,17.789,-0.5383,0.3223,0.8068
14942,14.15,32.94,13.28,-35.400,1.608,24.026,-0.5291,0.3149,0.7972
14962,13.70,32.96,13.83,-41.499,3.242,27.507,-0.5389,0.3360,0.7960
14982,13.20,33.01,14.16,-43.858,4.593,16.484,-0.5405,0.3267,0.8055
15002,12.70,33.09,14.62,-44.545,5.639,22.690,-0.5417,0.3234,0.7914
15022,12.26,33.17,15.00,-42.568,5.975,19.309,-0.5475,0.3236,0.8020
15042,11.96,33.27,15.27,-35.751,5.555,13.392,-0.5520,0.3178,0.7893
15062,11.76,33.34,15.65,-28.873,3.997,18.736,-0.5512,0.3018,0.7905
15082,11.75,33.39,15.86,-18.537,1.646,10.820,-0.5635,0.2940,0.7889
15102,11.87,33.41,16.09,-10.949,0.000,11.423,-0.5596,0.2857,0.7837
15122,12.11,33.42,16.24,-4.407,-0.239,7.606,-0.5623,0.2866,0.7871
15142,12.44,33.45,16.32,1.035,0.715,3.744,-0.5610,0.2841,0.7886
15162,12.79,33.51,16.39,2.989,2.211,3.698,-0.5586,0.2842,0.7872
15182,13.11,33.57,16.49,1.539,3.608,4.774,-0.5574,0.2860,0.7922
15202,13.35,33.66,16.63,-1.514,5.104,7.064,-0.5557,0.2887,0.7933
15222,13.52,33.76,16.81,-5.591,5.807,9.057,-0.5579,0.2933,0.7953
15242,13.60,33.85,17.01,-9.766,5.593,10.018,-0.5583,0.2935,0.7949
15262,13.63,33.95,17.12,-12.598,5.692,5.652,-0.5676,0.2967,0.8003
15282,13.63,34.02,17.20,-13.598,4.013,3.896,-0.5641,0.2934,0.7950
15302,13.67,34.06,17.29,-12.011,2.593,4.644,-0.5670,0.2923,0.7938
15322,13.73,34.07,17.27,-9.285,0.000,-1.172,-0.5749,0.2831,0.7949
15342,13.83,34.03,17.28,-5.262,-2.873,0.538,-0.5761,0.2714,0.7915
15362,14.01,33.98,17.28,-1.293,-4.590,0.000,-0.5826,0.2709,0.7938
15382,14.24,33.90,17.28,2.448,-5.575,-0.233,-0.5787,0.2659,0.7931
15402,14.49,33.83,17.28,4.478,-4.293,0.000,-0.5743,0.2666,0.7958
15422,14.74,33.81,17.27,3.707,-1.560,-0.272,-0.5680,0.2718,0.7959
15442,14.94,33.83,17.27,1.715,1.417,-0.264,-0.5632,0.2752,0.8002
15462,15.10,33.89,17.27,0.000,3.585,0.263,-0.5592,0.2731,0.8005
15482,15.23,33.95,17.24,-1.178,4.150,-1.440,-0.5602,0.2754,0.8021
15502,15.35,33.98,17.25,-1.469,2.616,0.591,-0.5615,0.2750,0.8001
15522,15.48,33.99,17.25,-0.888,0.822,0.000,-0.5626,0.2735,0.7991
15542,15.60,33.95,17.26,-0.339,-1.674,0.278,-0.5641,0.2710,0.7990
15562,15.75,33.89,17.26,1.432,-3.041,-0.203,-0.5657,0.2698,0.7976
15582,15.91,33.82,17.26,2.051,-3.132,0.000,-0.5629,0.2699,0.8003
15602,16.01,33.77,17.36,0.524,-1.232,5.431,-0.5554,0.2665,0.8051
15622,16.10,33.76,17.49,-2.530,1.257,6.492,-0.5508,0.2809,0.8015
15642,16.14,33.77,17.59,-4.453,3.402,4.873,-0.5385,0.2832,0.8052
15662,16.15,33.82,17.72,-6.186,5.700,6.515,-0.5368,0.2821,0.8014
15682,16.13,33.86,17.84,-7.720,5.768,5.667,-0.5361,0.2807,0.8034
15702,16.09,33.91,17.98,-7.843,4.753,7.484,-0.5423,0.2754,0.8001
15722,16.09,33.91,18.08,-5.919,2.608,4.614,-0.5457,0.2744,0.8040
15742,16.13,33.89,18.04,-3.965,1.020,-1.699,-0.5519,0.2781,0.8041
15762,16.18,33.85,18.10,-4.125,-1.216,2.622,-0.5562,0.2768,0.7951
15782,16.24,33.79,18.13,-2.820,-2.537,1.675,-0.5591,0.2768,0.7994
15802,16.32,33.74,18.18,-1.346,-1.995,2.759,-0.5584,0.2722,0.7981
15822,16.40,33.70,18.18,-0.682,-1.384,0.000,-0.5627,0.2743,0.8037
15842,16.49,33.70,18.19,-0.675,0.000,0.247,-0.5619,0.2731,0.8020
15862,16.58,33.71,18.18,0.000,1.043,-0.302,-0.5618,0.2742,0.8053
15882,16.67,33.73,18.21,0.000,1.837,1.553,-0.5616,0.2733,0.8042
15902,16.77,33.76,18.20,0.448,1.692,-0.592,-0.5650,0.2758,0.8038
15922,16.86,33.78,18.22,0.356,0.913,0.744,-0.5666,0.2745,0.8024
15942,16.93,33.78,18.22,0.000,0.000,0.000,-0.5670,0.2723,0.8031
15962,17.00,33.75,18.22,0.000,-1.178,0.217,-0.5670,0.2710,0.8048
15982,17.06,33.72,18.21,-0.407,-1.713,-0.371,-0.5662,0.2718,0.8043
16002,17.12,33.69,18.21,-0.224,-1.247,0.000,-0.5654,0.2730,0.8046
16022,17.18,33.68,18.21,-0.301,-0.216,-0.233,-0.5643,0.2729,0.8053
16042,17.24,33.69,18.21,0.000,0.814,0.000,-0.5632,0.2716,0.8061
16062,17.30,33.71,18.22,0.203,1.219,0.438,-0.5627,0.2710,0.8061
16082,17.35,33.72,18.22,0.341,1.211,0.324,-0.5633,0.2712,0.8060
16102,17.41,33.73,18.22,0.386,0.906,0.000,-0.5648,0.2712,0.8054
16122,17.47,33.73,18.22,0.280,0.000,0.000,-0.5661,0.2718,0.8056
16142,17.51,33.71,18.22,0.000,-0.964,0.000,-0.5668,0.2717,0.8057
16162,17.55,33.69,18.22,-0.331,-1.285,0.000,-0.5665,0.2721,0.8053
16182,17.59,33.67,18.22,-0.438,-0.827,0.000,-0.5654,0.2724,0.8052
16202,17.63,33.66,18.22,-0.392,-0.216,0.000,-0.5641,0.2719,0.8054
16222,17.67,33.67,18.22,0.000,0.639,0.000,-0.5631,0.2713,0.8055
16242,17.70,33.68,18.23,0.000,0.959,0.316,-0.5624,0.2707,0.8056
16262,17.71,33.70,18.28,-0.484,1.402,2.461,-0.5616,0.2658,0.8052
16282,17.71,33.71,18.31,-0.575,1.333,1.492,-0.5615,0.2602,0.8081
16302,17.72,33.73,18.30,-0.827,0.891,-0.386,-0.5637,0.2691,0.8050
16322,17.74,33.72,18.31,-1.224,0.000,0.484,-0.5636,0.2710,0.8021
16342,17.75,33.70,18.34,-0.980,-0.789,1.385,-0.5627,0.2682,0.8040
16362,17.75,33.68,18.37,-1.026,-0.949,1.675,-0.5624,0.2659,0.8039
16382,17.77,33.66,18.36,0.000,-0.651,-0.493,-0.5639,0.2653,0.8068
16402,17.79,33.66,18.37,-0.278,0.000,0.499,-0.5640,0.2665,0.8036
16422,17.80,33.67,18.41,-0.743,0.532,1.782,-0.5643,0.2688,0.8040
16442,17.79,33.69,18.48,-1.499,1.112,3.538,-0.5616,0.2651,0.8038
16462,17.78,33.70,18.51,-1.094,1.516,1.324,-0.5579,0.2643,0.8085
16482,17.81,33.74,18.40,-0.972,2.326,-5.310,-0.5668,0.2762,0.8085
16502,17.82,33.77,18.44,-1.957,1.196,1.789,-0.5680,0.2774,0.7997
16522,17.83,33.77,18.45,-1.606,0.000,0.469,-0.5680,0.2745,0.8058
16542,17.84,33.76,18.47,-0.690,-0.575,1.324,-0.5665,0.2669,0.8043
16562,17.88,33.73,18.45,0.669,-1.392,-1.104,-0.5679,0.2689,0.8049
16582,17.92,33.71,18.45,0.509,-1.087,0.000,-0.5683,0.2709,0.8032
16602,17.95,33.70,18.45,0.455,-0.812,0.000,-0.5666,0.2710,0.8038
16622,17.98,33.70,18.46,0.000,0.249,0.660,-0.5643,0.2700,0.8055
16642,18.00,33.71,18.46,0.000,0.975,0.000,-0.5630,0.2687,0.8052
16662,18.00,33.73,18.46,-0.514,1.394,-0.310,-0.5634,0.2690,0.8062
16682,18.01,33.75,18.46,-0.545,1.020,0.347,-0.5637,0.2689,0.8039
16702,18.03,33.75,18.46,0.000,0.280,0.000,-0.5653,0.2674,0.8045
16722,18.04,33.74,18.47,0.000,-0.545,0.232,-0.5656,0.2662,0.8039
16742,18.06,33.72,18.47,0.501,-1.155,0.000,-0.5648,0.2664,0.8045
16762,18.08,33.69,18.47,0.448,-1.025,0.000,-0.5639,0.2681,0.8043
16782,18.10,33.68,18.46,0.000,-0.369,-0.256,-0.5632,0.2692,0.8043
16802,18.12,33.68,18.47,0.000,0.000,0.209,-0.5627,0.2696,0.8050
16822,18.13,33.69,18.47,0.000,0.952,0.000,-0.5617,0.2694,0.8061
16842,18.14,33.70,18.47,-0.247,1.226,0.232,-0.5623,0.2693,0.8063
16862,18.15,33.71,18.47,0.000,0.768,-0.211,-0.5634,0.2685,0.8048
16882,18.16,33.71,18.47,0.000,0.219,0.000,-0.5644,0.2678,0.8043
16902,18.18,33.70,18.47,0.249,-0.629,0.000,-0.5653,0.2676,0.8027
16922,18.20,33.69,18.47,0.356,-0.789,0.000,-0.5661,0.2673,0.8026
16942,18.21,33.68,18.47,0.000,-0.774,0.000,-0.5651,0.2683,0.8028
16962,18.21,33.67,18.46,-0.209,-0.247,-0.256,-0.5647,0.2684,0.8040
16982,18.22,33.68,18.47,-0.522,0.578,0.324,-0.5638,0.2690,0.8039
17002,18.22,33.69,18.47,-0.262,0.700,0.000,-0.5629,0.2682,0.8047
17022,18.23,33.70,18.47,0.000,0.646,0.000,-0.5629,0.2681,0.8043
17042,18.24,33.70,18.47,0.448,0.371,0.270,-0.5635,0.2679,0.8038
17062,18.26,33.70,18.47,0.539,-0.224,0.000,-0.5642,0.2683,0.8041
17082,18.28,33.69,18.45,0.554,-0.499,-1.172,-0.5665,0.2692,0.8028
17102,18.29,33.67,18.46,0.386,-0.713,0.583,-0.5642,0.2639,0.8059
17122,18.28,33.65,18.46,0.455,-0.919,-0.310,-0.5636,0.2624,0.8090
17142,18.29,33.64,18.44,0.539,-0.346,-0.798,-0.5641,0.2667,0.8071
17162,18.30,33.64,18.44,0.000,0.249,0.000,-0.5644,0.2705,0.8074
17182,18.29,33.65,18.45,-0.934,0.646,0.301,-0.5647,0.2709,0.8082
17202,18.27,33.66,18.49,-1.407,0.852,2.415,-0.5629,0.2685,0.8074
17222,18.25,33.66,18.56,-0.850,0.875,3.316,-0.5608,0.2656,0.8092
17242,18.25,33.66,18.61,-0.774,0.959,2.576,-0.5569,0.2709,0.8074
17262,18.24,33.66,18.69,-2.178,1.272,3.973,-0.5491,0.2780,0.8003
17282,18.21,33.65,18.77,-3.385,1.379,4.095,-0.5463,0.2770,0.8007
17302,18.16,33.65,18.88,-4.148,1.608,5.095,-0.5450,0.2735,0.7993
17322,18.10,33.64,18.95,-4.117,1.364,3.675,-0.5454,0.2706,0.8016
17342,18.03,33.63,18.99,-4.339,1.074,1.812,-0.5458,0.2688,0.8008
17362,17.98,33.60,19.04,-4.125,0.242,2.812,-0.5445,0.2689,0.8005
17382,17.94,33.58,19.09,-2.682,0.000,2.408,-0.5469,0.2668,0.8007
17402,17.93,33.54,19.11,-2.079,-1.025,0.805,-0.5509,0.2687,0.8004
17422,17.93,33.50,19.11,-0.430,-1.033,0.000,-0.5511,0.2646,0.8048
17442,17.95,33.48,19.06,0.218,-0.705,-2.371,-0.5574,0.2667,0.8064
17462,17.97,33.47,19.06,0.000,-0.545,0.270,-0.5601,0.2669,0.8027
17482,17.98,33.46,19.06,-0.217,-0.247,0.000,-0.5622,0.2668,0.8067
17502,17.94,33.47,19.18,-1.743,0.539,5.705,-0.5584,0.2612,0.8100
17522,17.89,33.48,19.27,-3.018,1.387,4.820,-0.5587,0.2647,0.8111
17542,17.81,33.54,19.44,-5.270,3.287,8.461,-0.5590,0.2687,0.8060
17562,17.71,33.61,19.47,-5.904,3.845,1.392,-0.5597,0.2655,0.8062
17582,17.63,33.67,19.45,-5.835,3.860,-1.287,-0.5586,0.2693,0.8099
17602,17.56,33.70,19.43,-5.362,1.608,-0.844,-0.5637,0.2686,0.8026
17622,17.53,33.67,19.42,-3.056,-1.705,-0.279,-0.5667,0.2647,0.8031
17642,17.55,33.60,19.39,0.425,-4.300,-1.730,-0.5686,0.2600,0.8051
17662,17.65,33.50,19.32,3.669,-6.163,-3.310,-0.5729,0.2639,0.8013
17682,17.73,33.38,19.28,4.531,-6.537,-2.096,-0.5618,0.2562,0.8062
17702,17.80,33.29,19.30,4.051,-4.819,1.072,-0.5619,0.2562,0.8087
17722,17.85,33.27,19.30,2.501,-1.560,-0.340,-0.5621,0.2608,0.8123
17742,17.84,33.29,19.34,-0.904,1.936,2.049,-0.5570,0.2662,0.8161
17762,17.76,33.37,19.43,-4.927,4.852,4.744,-0.5526,0.2645,0.8138
17782,17.68,33.47,19.46,-5.308,6.845,1.194,-0.5501,0.2731,0.8146
17802,17.61,33.56,19.48,-4.850,5.891,1.011,-0.5536,0.2676,0.8110
17822,17.58,33.60,19.49,-2.629,2.639,0.484,-0.5597,0.2643,0.8102
17842,17.59,33.58,19.49,0.000,-1.438,0.000,-0.5654,0.2598,0.8060
17862,17.65,33.51,19.49,2.585,-4.338,0.000,-0.5684,0.2574,0.8056
17882,17.71,33.41,19.48,3.280,-5.674,-0.493,-0.5667,0.2560,0.8056
17902,17.78,33.35,19.44,3.066,-4.132,-1.844,-0.5654,0.2618,0.8037
17922,17.81,33.33,19.44,0.806,-1.438,0.225,-0.5592,0.2624,0.8048
17942,17.80,33.35,19.44,-1.018,1.875,0.000,-0.5538,0.2644,0.8084
17962,17.77,33.41,19.45,-2.232,3.768,0.591,-0.5529,0.2658,0.8084
17982,17.70,33.47,19.68,-4.018,4.478,11.392,-0.5460,0.2588,0.8087
18002,17.62,33.52,19.91,-4.331,4.204,11.125,-0.5500,0.2634,0.8151
18022,17.54,33.60,20.12,-7.178,4.593,10.736,-0.5642,0.2796,0.8089
18042,17.40,33.67,20.24,-10.262,3.433,6.110,-0.5740,0.2813,0.8180
18062,17.26,33.73,20.34,-10.469,2.692,4.759,-0.5780,0.2797,0.8149
18082,17.20,33.74,20.20,-8.117,1.074,-6.691,-0.5768,0.2922,0.8183
18102,17.13,33.71,20.28,-7.560,-1.254,3.652,-0.5667,0.2764,0.8050
18122,17.14,33.64,20.28,-3.385,-4.064,0.392,-0.5756,0.2797,0.8114
18142,17.18,33.54,20.32,-0.270,-5.430,2.018,-0.5705,0.2673,0.8078
18162,17.26,33.46,20.32,2.188,-4.873,0.000,-0.5760,0.2673,0.8149
18182,17.34,33.43,20.34,2.753,-2.461,0.698,-0.5739,0.2628,0.8124
18202,17.41,33.45,20.34,2.470,0.608,0.000,-0.5711,0.2647,0.8192
18222,17.45,33.52,20.37,0.364,3.524,1.629,-0.5680,0.2677,0.8178
18242,17.47,33.61,20.37,-1.140,4.906,0.000,-0.5686,0.2746,0.8187
18262,17.45,33.69,20.37,-3.041,4.478,0.000,-0.5692,0.2737,0.8170
18282,17.44,33.71,20.36,-2.125,1.562,-0.524,-0.5713,0.2683,0.8154
18302,17.46,33.69,20.37,-0.201,-1.193,0.316,-0.5724,0.2630,0.8141
18322,17.50,33.64,20.37,1.692,-3.422,0.000,-0.5733,0.2604,0.8119
18342,17.55,33.57,20.37,2.081,-3.934,0.000,-0.5714,0.2600,0.8130
18362,17.59,33.52,20.37,1.669,-2.529,0.000,-0.5665,0.2598,0.8130
18382,17.61,33.51,20.37,0.501,0.000,0.000,-0.5621,0.2620,0.8141
18402,17.60,33.54,20.37,-1.171,2.257,0.000,-0.5597,0.2634,0.8147
18422,17.57,33.59,20.37,-1.850,3.188,0.000,-0.5588,0.2625,0.8149
18442,17.55,33.62,20.37,-1.339,2.623,0.000,-0.5600,0.2598,0.8144
18462,17.55,33.64,20.37,-0.308,1.104,0.000,-0.5630,0.2571,0.8137
18482,17.57,33.61,20.33,1.318,-1.132,-1.913,-0.5644,0.2563,0.8131
18502,17.64,33.56,20.27,2.677,-2.598,-2.837,-0.5669,0.2618,0.8071
18522,17.70,33.51,20.15,3.738,-3.224,-6.195,-0.5687,0.2526,0.8094
18542,17.75,33.46,20.07,3.730,-3.247,-4.066,-0.5678,0.2509,0.8104
18562,17.81,33.42,19.99,4.135,-2.232,-3.684,-0.5625,0.2510,0.8101
18582,17.87,33.40,19.96,4.188,-0.667,-1.837,-0.5566,0.2557,0.8117
18602,17.94,33.41,19.94,3.631,0.829,-0.890,-0.5557,0.2593,0.8111
18622,17.98,33.44,19.93,2.287,2.005,-0.371,-0.5564,0.2630,0.8096
18642,18.00,33.47,19.88,1.264,1.959,-2.470,-0.5604,0.2613,0.8112
18662,18.01,33.49,19.81,0.615,1.074,-3.676,-0.5637,0.2623,0.8100
18682,18.01,33.49,19.81,0.982,0.000,0.000,-0.5630,0.2569,0.8107
18702,18.03,33.47,19.73,1.402,-1.659,-3.852,-0.5665,0.2576,0.8089
18722,18.02,33.43,19.73,0.325,-2.461,0.000,-0.5642,0.2559,0.8077
18742,18.00,33.38,19.72,0.623,-2.338,-0.378,-0.5583,0.2512,0.8101
18762,18.02,33.35,19.64,2.218,-1.247,-4.027,-0.5579,0.2567,0.8096
18782,18.07,33.34,19.56,2.058,-0.468,-3.974,-0.5584,0.2645,0.8067
18802,18.11,33.34,19.50,2.356,0.000,-3.027,-0.5571,0.2633,0.8081
18822,18.16,33.34,19.45,3.035,-0.209,-2.882,-0.5595,0.2626,0.8087
18842,18.22,33.33,19.43,3.425,-0.277,-0.600,-0.5613,0.2612,0.8098
18862,18.27,33.34,19.39,3.440,-0.300,-1.936,-0.5649,0.2617,0.8096
18882,18.30,33.35,19.38,2.142,0.000,-0.546,-0.5666,0.2628,0.8082
18902,18.33,33.35,19.38,1.562,0.000,0.000,-0.5626,0.2653,0.8122
18922,18.33,33.35,19.39,0.356,0.000,0.247,-0.5617,0.2680,0.8098
